PID,abs_velocity_mm_yr,stability_level,agent_predicted_level,recommended_action
711,25.572572916666655,3,3,ENHANCED MONITORING
711,72.37733124999997,4,5,REINFORCE / ALARM
711,44.3575833333333,4,4,FIELD INSPECTION
711,35.77116458333338,4,4,FIELD INSPECTION
711,19.694077083333315,3,3,ENHANCED MONITORING
711,4.36473749999999,3,3,ENHANCED MONITORING
711,12.247035416666632,3,3,ENHANCED MONITORING
711,87.78682291666672,5,5,REINFORCE / ALARM
711,24.53769791666669,4,5,REINFORCE / ALARM
711,38.584604166666715,4,4,FIELD INSPECTION
711,74.20459583333334,4,5,REINFORCE / ALARM
711,29.30116666666665,3,4,FIELD INSPECTION
711,9.991616666666667,2,3,ENHANCED MONITORING
711,58.36897916666666,5,5,REINFORCE / ALARM
711,15.73415833333335,4,3,ENHANCED MONITORING
711,133.79310416666664,5,5,REINFORCE / ALARM
711,97.8829416666667,4,4,FIELD INSPECTION
711,122.36686666666668,5,5,REINFORCE / ALARM
711,28.32513750000002,3,3,ENHANCED MONITORING
711,17.479241666666663,3,3,ENHANCED MONITORING
711,46.83316666666666,4,4,FIELD INSPECTION
711,226.4286208333333,5,5,REINFORCE / ALARM
711,178.66000833333337,5,5,REINFORCE / ALARM
711,50.45522916666672,5,5,REINFORCE / ALARM
711,6.343174999999917,3,5,REINFORCE / ALARM
711,13.502074999999934,3,3,ENHANCED MONITORING
711,63.40131250000002,4,4,FIELD INSPECTION
711,63.86599166666668,4,4,FIELD INSPECTION
711,41.57762500000002,4,4,FIELD INSPECTION
711,159.37785208333335,5,5,REINFORCE / ALARM
711,79.84669375000006,5,5,REINFORCE / ALARM
711,47.712810416666635,4,5,REINFORCE / ALARM
711,5.7384833333332965,3,3,ENHANCED MONITORING
711,20.999845833333342,4,5,REINFORCE / ALARM
711,33.840412500000006,4,4,FIELD INSPECTION
724,12.608227083333327,3,3,ENHANCED MONITORING
724,37.42594999999999,4,4,FIELD INSPECTION
724,2.0332249999999923,2,3,ENHANCED MONITORING
724,72.61677291666668,4,4,FIELD INSPECTION
724,81.70743958333334,4,4,FIELD INSPECTION
724,34.58613125,4,4,FIELD INSPECTION
724,7.841714583333341,2,3,ENHANCED MONITORING
724,23.805168750000004,3,3,ENHANCED MONITORING
724,34.815427083333326,4,4,FIELD INSPECTION
724,30.456777083333336,4,4,FIELD INSPECTION
724,59.48705000000001,4,4,FIELD INSPECTION
724,2.030181249999989,2,3,ENHANCED MONITORING
724,43.363291666666676,4,4,FIELD INSPECTION
724,88.98301666666667,4,5,REINFORCE / ALARM
724,85.46342708333331,5,5,REINFORCE / ALARM
724,64.91608541666665,4,4,FIELD INSPECTION
724,11.889902083333345,3,3,ENHANCED MONITORING
724,70.17264166666666,4,4,FIELD INSPECTION
724,0.6270125000000158,1,3,ENHANCED MONITORING
724,21.452349999999996,3,3,ENHANCED MONITORING
724,36.12728333333332,4,4,FIELD INSPECTION
724,35.87160833333335,4,4,FIELD INSPECTION
724,58.39840208333333,4,4,FIELD INSPECTION
724,49.509637500000004,4,4,FIELD INSPECTION
724,10.326429166666678,3,3,ENHANCED MONITORING
724,22.624193750000007,3,3,ENHANCED MONITORING
724,30.729700000000005,4,4,FIELD INSPECTION
724,11.846275,3,3,ENHANCED MONITORING
724,15.582985416666686,3,3,ENHANCED MONITORING
724,15.84170416666666,3,3,ENHANCED MONITORING
724,42.43697708333334,4,4,FIELD INSPECTION
724,62.41818125,4,4,FIELD INSPECTION
724,18.16002708333332,4,5,REINFORCE / ALARM
724,52.180020833333295,4,4,FIELD INSPECTION
724,104.69789791666669,5,5,REINFORCE / ALARM
724,10.533404166666664,3,3,ENHANCED MONITORING
724,23.276570833333334,3,3,ENHANCED MONITORING
724,38.08796562500003,4,4,FIELD INSPECTION
724,15.079244791666687,3,3,ENHANCED MONITORING
724,50.872730208333316,4,4,FIELD INSPECTION
724,22.545056249999973,3,3,ENHANCED MONITORING
724,6.69422083333334,2,3,ENHANCED MONITORING
724,47.649906249999994,4,4,FIELD INSPECTION
724,40.828862499999985,4,4,FIELD INSPECTION
724,41.80184791666665,4,4,FIELD INSPECTION
724,80.69285624999999,4,4,FIELD INSPECTION
724,34.99297916666665,4,4,FIELD INSPECTION
724,29.15202291666667,3,4,FIELD INSPECTION
724,9.01355833333334,2,3,ENHANCED MONITORING
724,0.03551041666662277,1,3,ENHANCED MONITORING
724,20.25514166666668,3,3,ENHANCED MONITORING
724,55.155793749999994,4,4,FIELD INSPECTION
724,7.963464583333376,2,3,ENHANCED MONITORING
724,14.996556250000019,3,3,ENHANCED MONITORING
724,3.086362500000019,2,3,ENHANCED MONITORING
724,46.723591666666636,5,5,REINFORCE / ALARM
724,8.408866666666682,3,3,ENHANCED MONITORING
724,53.56188333333338,4,4,FIELD INSPECTION
724,80.45848749999999,4,4,FIELD INSPECTION
724,18.79414166666662,3,3,ENHANCED MONITORING
724,14.003279166666681,3,3,ENHANCED MONITORING
724,14.916404166666723,3,3,ENHANCED MONITORING
724,64.7770875,4,4,FIELD INSPECTION
724,63.43377916666668,5,5,REINFORCE / ALARM
724,117.91284583333334,5,5,REINFORCE / ALARM
724,4.620412499999968,3,3,ENHANCED MONITORING
724,147.13893333333334,5,5,REINFORCE / ALARM
724,36.85778333333336,4,4,FIELD INSPECTION
724,24.930341666666678,3,3,ENHANCED MONITORING
724,59.113683333333334,4,4,FIELD INSPECTION
724,23.988808333333328,3,3,ENHANCED MONITORING
724,43.23139583333332,4,4,FIELD INSPECTION
724,13.526425000000012,3,3,ENHANCED MONITORING
724,29.8977416666667,3,4,FIELD INSPECTION
724,4.465181250000012,2,3,ENHANCED MONITORING
724,97.15548541666664,5,5,REINFORCE / ALARM
724,36.49151874999999,5,5,REINFORCE / ALARM
724,57.94082499999999,4,4,FIELD INSPECTION
724,23.554566666666716,4,5,REINFORCE / ALARM
724,97.79162916666671,4,5,REINFORCE / ALARM
734,56.39054166666667,4,4,FIELD INSPECTION
734,59.873606250000016,4,4,FIELD INSPECTION
734,14.008352083333335,4,3,ENHANCED MONITORING
734,12.89535416666667,3,3,ENHANCED MONITORING
734,27.506368750000018,3,3,ENHANCED MONITORING
734,28.91258125,3,3,ENHANCED MONITORING
734,11.831056250000003,3,3,ENHANCED MONITORING
734,50.09048645833334,4,4,FIELD INSPECTION
734,18.957996875000006,3,3,ENHANCED MONITORING
734,2.7895968749999973,2,3,ENHANCED MONITORING
734,4.275454166666672,2,3,ENHANCED MONITORING
734,10.71501458333333,3,3,ENHANCED MONITORING
734,18.648041666666668,3,3,ENHANCED MONITORING
734,15.424710416666665,3,3,ENHANCED MONITORING
734,21.769914583333332,3,3,ENHANCED MONITORING
734,19.569283333333335,3,3,ENHANCED MONITORING
734,6.773358333333334,2,3,ENHANCED MONITORING
734,15.665166666666673,3,3,ENHANCED MONITORING
734,19.006189583333335,3,3,ENHANCED MONITORING
734,36.806039583333344,4,4,FIELD INSPECTION
734,2.6698760416666687,2,3,ENHANCED MONITORING
734,2.9722218750000002,2,3,ENHANCED MONITORING
734,4.303355208333332,2,3,ENHANCED MONITORING
734,31.692539583333332,4,4,FIELD INSPECTION
734,40.8897375,4,4,FIELD INSPECTION
734,71.20650208333335,4,4,FIELD INSPECTION
734,17.265164583333338,3,3,ENHANCED MONITORING
734,1.668989583333336,1,3,ENHANCED MONITORING
734,25.402122916666666,3,3,ENHANCED MONITORING
734,28.211504166666668,3,3,ENHANCED MONITORING
734,31.960389583333335,4,4,FIELD INSPECTION
734,18.382220833333335,3,3,ENHANCED MONITORING
734,46.79562708333333,4,4,FIELD INSPECTION
734,3.150281250000006,3,3,ENHANCED MONITORING
734,15.577912499999995,3,3,ENHANCED MONITORING
734,64.23935833333333,4,4,FIELD INSPECTION
734,36.916629166666674,4,4,FIELD INSPECTION
734,59.05635937500001,4,4,FIELD INSPECTION
734,47.70215729166666,4,4,FIELD INSPECTION
734,33.419867708333335,4,4,FIELD INSPECTION
734,30.980302083333328,4,4,FIELD INSPECTION
734,19.243602083333343,3,3,ENHANCED MONITORING
734,15.829021874999993,3,3,ENHANCED MONITORING
734,60.17240104166667,4,4,FIELD INSPECTION
734,112.33517395833333,5,5,REINFORCE / ALARM
734,109.30106249999999,5,5,REINFORCE / ALARM
734,6.743935416666663,2,3,ENHANCED MONITORING
734,81.25696458333334,4,4,FIELD INSPECTION
734,66.12242499999995,4,4,FIELD INSPECTION
734,70.54093541666667,4,4,FIELD INSPECTION
734,14.63029166666667,3,3,ENHANCED MONITORING
734,25.75012500000004,3,3,ENHANCED MONITORING
734,22.525779166666684,3,3,ENHANCED MONITORING
734,39.990816666666674,5,5,REINFORCE / ALARM
734,52.20842916666669,5,5,REINFORCE / ALARM
734,12.400237499999989,3,3,ENHANCED MONITORING
734,166.46877500000005,5,5,REINFORCE / ALARM
734,24.905991666666647,4,5,REINFORCE / ALARM
734,26.50903333333333,3,3,ENHANCED MONITORING
734,131.41492083333338,5,5,REINFORCE / ALARM
734,85.74243750000001,4,4,FIELD INSPECTION
734,34.613525,5,5,REINFORCE / ALARM
734,20.88824166666666,4,5,REINFORCE / ALARM
734,2.952437499999976,2,3,ENHANCED MONITORING
734,45.4411583333333,4,4,FIELD INSPECTION
734,45.22809583333333,4,4,FIELD INSPECTION
734,20.823308333333326,4,3,ENHANCED MONITORING
734,19.110691666666636,3,3,ENHANCED MONITORING
734,4.585916666666654,2,3,ENHANCED MONITORING
734,76.75931666666663,4,4,FIELD INSPECTION
734,41.546172916666656,4,4,FIELD INSPECTION
734,16.341893749999993,3,3,ENHANCED MONITORING
734,76.11302708333335,5,5,REINFORCE / ALARM
734,29.834837500000024,3,4,FIELD INSPECTION
734,74.33547708333334,4,4,FIELD INSPECTION
734,21.964714583333347,3,3,ENHANCED MONITORING
734,59.291235416666666,4,4,FIELD INSPECTION
734,56.80449166666667,4,4,FIELD INSPECTION
734,19.956854166666687,4,3,ENHANCED MONITORING
734,46.20006666666666,4,4,FIELD INSPECTION
735,1.9713354166666666,1,3,ENHANCED MONITORING
735,32.66755416666667,4,4,FIELD INSPECTION
735,38.71751458333333,4,4,FIELD INSPECTION
735,45.154031249999996,4,4,FIELD INSPECTION
735,12.225729166666667,3,3,ENHANCED MONITORING
735,21.08405625,3,3,ENHANCED MONITORING
735,40.999312499999995,4,4,FIELD INSPECTION
735,73.29857291666666,4,4,FIELD INSPECTION
735,23.659068750000007,3,3,ENHANCED MONITORING
735,4.718827083333321,2,3,ENHANCED MONITORING
735,26.14073958333333,3,3,ENHANCED MONITORING
735,46.01541249999999,4,4,FIELD INSPECTION
735,68.84962499999999,4,4,FIELD INSPECTION
735,9.935814583333334,2,3,ENHANCED MONITORING
735,11.602774999999996,3,3,ENHANCED MONITORING
735,20.014685416666666,3,3,ENHANCED MONITORING
735,48.45954374999999,5,5,REINFORCE / ALARM
735,34.38017083333334,4,4,FIELD INSPECTION
735,53.55782499999998,4,4,FIELD INSPECTION
735,26.093054166666665,3,3,ENHANCED MONITORING
735,4.381985416666684,2,3,ENHANCED MONITORING
735,16.559014583333337,3,3,ENHANCED MONITORING
735,8.218124999999995,2,3,ENHANCED MONITORING
735,34.84383541666666,4,4,FIELD INSPECTION
735,41.05004166666668,4,4,FIELD INSPECTION
735,59.091362500000024,4,4,FIELD INSPECTION
735,34.13667083333336,4,4,FIELD INSPECTION
735,22.163572916666666,3,3,ENHANCED MONITORING
735,3.7580166666666677,2,3,ENHANCED MONITORING
735,18.591224999999998,3,3,ENHANCED MONITORING
735,27.32171458333335,3,3,ENHANCED MONITORING
735,42.76062916666668,4,4,FIELD INSPECTION
735,90.03919791666668,4,4,FIELD INSPECTION
735,58.938160416666655,4,4,FIELD INSPECTION
735,33.4995125,4,4,FIELD INSPECTION
735,17.02065,3,3,ENHANCED MONITORING
735,13.986031250000005,3,3,ENHANCED MONITORING
735,9.89269479166667,2,3,ENHANCED MONITORING
735,8.324148958333334,2,3,ENHANCED MONITORING
735,10.429409375000015,3,3,ENHANCED MONITORING
735,6.32186874999999,2,3,ENHANCED MONITORING
735,5.21698749999999,2,3,ENHANCED MONITORING
735,5.420411458333324,2,3,ENHANCED MONITORING
735,23.124890625000003,3,3,ENHANCED MONITORING
735,37.260065625,4,4,FIELD INSPECTION
735,57.26714166666668,4,4,FIELD INSPECTION
735,45.213891666666655,4,4,FIELD INSPECTION
735,13.210889583333348,3,3,ENHANCED MONITORING
735,5.041464583333355,2,3,ENHANCED MONITORING
735,46.53487916666666,4,5,REINFORCE / ALARM
735,14.859587499999977,3,3,ENHANCED MONITORING
735,92.57768541666671,4,4,FIELD INSPECTION
735,29.480747916666672,4,5,REINFORCE / ALARM
735,36.875031250000006,4,4,FIELD INSPECTION
735,9.009499999999994,3,3,ENHANCED MONITORING
735,129.92754166666666,5,5,REINFORCE / ALARM
735,164.73992500000003,5,5,REINFORCE / ALARM
735,80.79532916666666,4,4,FIELD INSPECTION
735,51.73766249999999,4,4,FIELD INSPECTION
735,35.800587500000006,5,5,REINFORCE / ALARM
735,79.05633333333331,4,4,FIELD INSPECTION
735,86.819925,5,5,REINFORCE / ALARM
735,55.34957916666667,4,4,FIELD INSPECTION
735,19.61189583333333,3,3,ENHANCED MONITORING
735,34.82861666666667,4,4,FIELD INSPECTION
735,45.38028333333336,4,4,FIELD INSPECTION
735,41.969254166666694,5,5,REINFORCE / ALARM
735,9.07443333333334,3,3,ENHANCED MONITORING
735,34.9097833333333,4,5,REINFORCE / ALARM
735,78.3278625,5,5,REINFORCE / ALARM
735,8.018252083333314,2,3,ENHANCED MONITORING
735,48.557958333333325,4,4,FIELD INSPECTION
735,64.41589583333334,5,5,REINFORCE / ALARM
735,30.38372708333335,4,5,REINFORCE / ALARM
735,15.933016666666658,3,3,ENHANCED MONITORING
735,15.107145833333325,3,3,ENHANCED MONITORING
735,89.14332083333333,4,4,FIELD INSPECTION
735,130.92792083333333,5,5,REINFORCE / ALARM
735,55.61945833333332,5,5,REINFORCE / ALARM
735,129.3532875,5,5,REINFORCE / ALARM
739,5.100310416666672,2,3,ENHANCED MONITORING
739,90.74636249999999,4,5,REINFORCE / ALARM
739,48.030375000000014,4,4,FIELD INSPECTION
739,34.27363958333334,4,4,FIELD INSPECTION
739,16.582349999999995,3,3,ENHANCED MONITORING
739,1.7055145833333238,1,3,ENHANCED MONITORING
739,32.498118749999996,4,4,FIELD INSPECTION
739,8.066444791666656,2,3,ENHANCED MONITORING
739,52.39054687500001,4,4,FIELD INSPECTION
739,16.486471875000003,3,3,ENHANCED MONITORING
739,12.700554166666672,3,3,ENHANCED MONITORING
739,22.406058333333345,3,3,ENHANCED MONITORING
739,29.625833333333343,3,3,ENHANCED MONITORING
739,25.337189583333316,3,3,ENHANCED MONITORING
739,9.365618749999992,2,3,ENHANCED MONITORING
739,49.39498958333332,4,4,FIELD INSPECTION
739,5.029289583333328,2,3,ENHANCED MONITORING
739,25.980435416666655,3,3,ENHANCED MONITORING
739,32.78828958333333,4,4,FIELD INSPECTION
739,4.722885416666675,2,3,ENHANCED MONITORING
739,27.87466249999999,3,3,ENHANCED MONITORING
739,5.838927083333327,2,3,ENHANCED MONITORING
739,32.65436458333333,4,4,FIELD INSPECTION
739,28.59704583333333,3,3,ENHANCED MONITORING
739,22.06008541666667,3,3,ENHANCED MONITORING
739,40.541735416666675,4,4,FIELD INSPECTION
739,8.001004166666675,2,3,ENHANCED MONITORING
739,9.529981249999993,2,3,ENHANCED MONITORING
739,17.347345833333325,3,3,ENHANCED MONITORING
739,26.92196875,3,3,ENHANCED MONITORING
739,48.88668333333334,4,4,FIELD INSPECTION
739,51.68490416666666,4,4,FIELD INSPECTION
739,15.056416666666678,3,3,ENHANCED MONITORING
739,50.130562499999996,4,4,FIELD INSPECTION
739,63.17303124999999,4,4,FIELD INSPECTION
739,0.8563083333333404,1,3,ENHANCED MONITORING
739,49.13018333333333,4,4,FIELD INSPECTION
739,68.55438125,4,4,FIELD INSPECTION
739,59.145135416666676,4,4,FIELD INSPECTION
739,12.169927083333329,3,3,ENHANCED MONITORING
739,18.604414583333334,3,3,ENHANCED MONITORING
739,32.39666041666666,4,4,FIELD INSPECTION
739,31.569774999999993,4,4,FIELD INSPECTION
739,39.76152083333333,4,4,FIELD INSPECTION
739,8.931377083333336,2,3,ENHANCED MONITORING
739,6.778431250000007,2,3,ENHANCED MONITORING
739,8.334802083333324,2,3,ENHANCED MONITORING
739,28.713722916666665,3,4,FIELD INSPECTION
739,43.266906250000005,4,4,FIELD INSPECTION
739,25.61315625,3,3,ENHANCED MONITORING
739,17.850579166666662,3,3,ENHANCED MONITORING
739,8.950654166666672,2,3,ENHANCED MONITORING
739,26.94327499999999,3,3,ENHANCED MONITORING
739,29.209854166666656,3,4,FIELD INSPECTION
739,18.913862500000004,3,3,ENHANCED MONITORING
739,28.0938125,3,3,ENHANCED MONITORING
739,7.199483333333333,2,3,ENHANCED MONITORING
739,24.15925833333333,3,3,ENHANCED MONITORING
739,37.06881666666667,5,5,REINFORCE / ALARM
739,13.414820833333337,3,3,ENHANCED MONITORING
739,102.11172499999999,5,5,REINFORCE / ALARM
739,0.63107083333333,1,3,ENHANCED MONITORING
739,96.06683749999998,4,5,REINFORCE / ALARM
739,43.91116666666665,5,5,REINFORCE / ALARM
739,56.069933333333346,4,5,REINFORCE / ALARM
739,51.975074999999975,4,4,FIELD INSPECTION
739,66.60739583333334,4,4,FIELD INSPECTION
739,11.706262500000003,3,3,ENHANCED MONITORING
739,2.8164833333333283,2,3,ENHANCED MONITORING
739,18.585137500000016,3,3,ENHANCED MONITORING
739,26.78601458333334,3,3,ENHANCED MONITORING
739,32.14301458333332,4,4,FIELD INSPECTION
739,37.739456249999996,4,4,FIELD INSPECTION
739,152.33360000000002,5,5,REINFORCE / ALARM
739,73.77035416666666,5,5,REINFORCE / ALARM
739,28.215562500000022,3,3,ENHANCED MONITORING
739,23.633704166666657,4,3,ENHANCED MONITORING
739,15.275566666666677,3,3,ENHANCED MONITORING
739,6.450720833333335,2,3,ENHANCED MONITORING
739,42.1031791666667,4,4,FIELD INSPECTION
744,22.86769375,3,3,ENHANCED MONITORING
744,29.631920833333336,3,3,ENHANCED MONITORING
744,32.636102083333334,4,4,FIELD INSPECTION
744,89.42233125000001,4,5,REINFORCE / ALARM
744,45.053080208333334,4,4,FIELD INSPECTION
744,30.076815625,4,3,ENHANCED MONITORING
744,35.25626354166667,4,4,FIELD INSPECTION
744,41.15505104166667,4,4,FIELD INSPECTION
744,33.20781979166666,4,4,FIELD INSPECTION
744,14.932130208333328,3,3,ENHANCED MONITORING
744,3.171587499999999,2,3,ENHANCED MONITORING
744,11.668722916666667,3,3,ENHANCED MONITORING
744,31.65398541666667,4,4,FIELD INSPECTION
744,36.25309166666668,4,4,FIELD INSPECTION
744,15.28875625,3,3,ENHANCED MONITORING
744,6.144316666666666,2,3,ENHANCED MONITORING
744,21.241316666666673,3,3,ENHANCED MONITORING
744,23.166995833333342,3,3,ENHANCED MONITORING
744,20.62343541666667,3,3,ENHANCED MONITORING
744,27.17054166666667,3,3,ENHANCED MONITORING
744,17.490402083333333,3,3,ENHANCED MONITORING
744,6.7966937500000055,2,3,ENHANCED MONITORING
744,11.164474999999998,3,3,ENHANCED MONITORING
744,3.0924500000000017,2,3,ENHANCED MONITORING
744,32.81771249999999,4,4,FIELD INSPECTION
744,26.353802083333324,3,3,ENHANCED MONITORING
744,15.619510416666671,3,3,ENHANCED MONITORING
744,2.66835416666666,2,3,ENHANCED MONITORING
744,23.502822916666656,3,3,ENHANCED MONITORING
744,4.864927083333324,2,3,ENHANCED MONITORING
744,48.190679166666655,4,4,FIELD INSPECTION
744,31.247137499999997,4,4,FIELD INSPECTION
744,31.714860416666667,4,4,FIELD INSPECTION
744,29.851070833333335,3,3,ENHANCED MONITORING
744,10.276714583333332,3,3,ENHANCED MONITORING
744,12.019768750000003,3,3,ENHANCED MONITORING
744,4.566639583333335,2,3,ENHANCED MONITORING
744,0.42612500000000136,1,3,ENHANCED MONITORING
744,8.597579166666671,2,3,ENHANCED MONITORING
744,62.55413541666667,4,4,FIELD INSPECTION
744,51.63113125000001,4,4,FIELD INSPECTION
744,17.476197916666667,3,3,ENHANCED MONITORING
744,38.60591041666668,4,4,FIELD INSPECTION
744,35.21923125,4,4,FIELD INSPECTION
744,26.211760416666667,3,3,ENHANCED MONITORING
744,9.05718541666667,2,3,ENHANCED MONITORING
744,22.165602083333326,3,3,ENHANCED MONITORING
744,10.359910416666672,3,3,ENHANCED MONITORING
744,49.03988541666666,4,4,FIELD INSPECTION
744,65.8931291666667,4,4,FIELD INSPECTION
744,8.088258333333338,3,3,ENHANCED MONITORING
744,6.206206249999994,2,3,ENHANCED MONITORING
744,71.94917708333335,4,4,FIELD INSPECTION
744,6.260993750000002,2,3,ENHANCED MONITORING
744,41.778512499999984,4,4,FIELD INSPECTION
744,68.33624583333334,4,4,FIELD INSPECTION
744,26.73630000000001,3,3,ENHANCED MONITORING
744,50.19346666666666,4,4,FIELD INSPECTION
744,55.091874999999995,4,4,FIELD INSPECTION
744,1.7004416666666298,1,3,ENHANCED MONITORING
744,74.94118333333333,5,5,REINFORCE / ALARM
744,28.250058333333318,4,5,REINFORCE / ALARM
744,107.51133749999997,5,5,REINFORCE / ALARM
744,68.46002500000002,5,5,REINFORCE / ALARM
744,84.68321249999998,4,4,FIELD INSPECTION
744,98.03107083333335,4,5,REINFORCE / ALARM
744,8.463654166666656,2,3,ENHANCED MONITORING
744,62.938662499999985,4,4,FIELD INSPECTION
744,25.96521666666669,3,3,ENHANCED MONITORING
744,23.627616666666658,3,3,ENHANCED MONITORING
744,15.809237499999986,3,3,ENHANCED MONITORING
744,2.3873145833333482,2,3,ENHANCED MONITORING
744,12.717802083333316,3,3,ENHANCED MONITORING
744,32.65842291666669,4,4,FIELD INSPECTION
744,13.984002083333325,3,3,ENHANCED MONITORING
744,18.55774374999999,3,3,ENHANCED MONITORING
744,16.818747916666684,3,3,ENHANCED MONITORING
744,1.6091291666666656,1,3,ENHANCED MONITORING
744,15.594145833333345,3,3,ENHANCED MONITORING
744,8.08014166666665,2,3,ENHANCED MONITORING
748,2.6693687500000003,2,3,ENHANCED MONITORING
748,39.871095833333335,4,4,FIELD INSPECTION
748,22.06617291666667,3,3,ENHANCED MONITORING
748,1.1535812499999973,1,3,ENHANCED MONITORING
748,0.45199687499999835,1,3,ENHANCED MONITORING
748,6.692698958333328,2,3,ENHANCED MONITORING
748,25.434082291666673,3,3,ENHANCED MONITORING
748,30.557220833333343,4,3,ENHANCED MONITORING
748,68.85266875,4,4,FIELD INSPECTION
748,5.158141666666669,2,3,ENHANCED MONITORING
748,43.525625,4,4,FIELD INSPECTION
748,65.92762499999999,4,4,FIELD INSPECTION
748,62.474997916666666,4,4,FIELD INSPECTION
748,13.845004166666671,3,3,ENHANCED MONITORING
748,8.844122916666668,2,3,ENHANCED MONITORING
748,19.528700000000004,3,3,ENHANCED MONITORING
748,4.40329166666667,2,3,ENHANCED MONITORING
748,5.016099999999998,2,3,ENHANCED MONITORING
748,6.932647916666668,2,3,ENHANCED MONITORING
748,0.5610645833333324,1,3,ENHANCED MONITORING
748,1.7816083333333335,1,3,ENHANCED MONITORING
748,22.779425,3,3,ENHANCED MONITORING
748,1.854658333333333,1,3,ENHANCED MONITORING
748,14.502454166666661,3,3,ENHANCED MONITORING
748,10.234102083333331,3,3,ENHANCED MONITORING
748,12.723889583333332,3,3,ENHANCED MONITORING
748,40.06386666666668,4,4,FIELD INSPECTION
748,102.90107083333334,5,5,REINFORCE / ALARM
748,114.27454999999999,5,5,REINFORCE / ALARM
748,99.68179791666665,4,5,REINFORCE / ALARM
748,31.723991666666667,4,4,FIELD INSPECTION
748,37.217960416666656,4,4,FIELD INSPECTION
748,50.61959166666667,4,4,FIELD INSPECTION
748,51.16137916666665,4,4,FIELD INSPECTION
748,55.89643958333337,4,4,FIELD INSPECTION
748,1.2357625000000023,1,3,ENHANCED MONITORING
748,15.763581249999993,3,3,ENHANCED MONITORING
748,69.87638333333335,4,4,FIELD INSPECTION
748,32.247516666666655,4,4,FIELD INSPECTION
748,73.29755833333333,4,4,FIELD INSPECTION
748,56.132837500000015,4,4,FIELD INSPECTION
748,16.806572916666692,4,3,ENHANCED MONITORING
748,52.73246145833332,4,4,FIELD INSPECTION
748,126.33338020833334,5,5,REINFORCE / ALARM
748,117.50143229166667,5,5,REINFORCE / ALARM
748,129.79463124999998,5,5,REINFORCE / ALARM
748,14.608985416666647,4,3,ENHANCED MONITORING
748,15.789960416666668,3,3,ENHANCED MONITORING
748,57.567458333333356,4,4,FIELD INSPECTION
748,16.495095833333313,3,3,ENHANCED MONITORING
748,50.17317499999999,4,4,FIELD INSPECTION
748,29.65119791666662,3,3,ENHANCED MONITORING
748,68.7816479166667,4,4,FIELD INSPECTION
748,76.48436458333336,5,5,REINFORCE / ALARM
748,52.13334999999997,4,4,FIELD INSPECTION
748,70.31265416666666,4,5,REINFORCE / ALARM
748,84.03185000000003,4,4,FIELD INSPECTION
748,93.01294166666668,4,4,FIELD INSPECTION
748,37.13374999999997,4,4,FIELD INSPECTION
748,0.7954333333333553,1,3,ENHANCED MONITORING
748,50.234049999999996,4,4,FIELD INSPECTION
748,81.87078749999995,4,4,FIELD INSPECTION
748,68.46611249999997,4,4,FIELD INSPECTION
748,81.04085833333335,4,4,FIELD INSPECTION
748,8.412925000000001,2,3,ENHANCED MONITORING
748,4.7583958333333465,2,3,ENHANCED MONITORING
748,18.349754166666656,3,3,ENHANCED MONITORING
748,43.98421666666667,4,4,FIELD INSPECTION
748,59.712287499999974,4,4,FIELD INSPECTION
748,7.737212499999991,2,3,ENHANCED MONITORING
748,20.093822916666696,3,3,ENHANCED MONITORING
748,31.000593749999982,4,4,FIELD INSPECTION
748,3.539881249999969,2,3,ENHANCED MONITORING
748,50.23405,4,4,FIELD INSPECTION
748,64.30124791666664,4,4,FIELD INSPECTION
748,43.41300625000007,4,4,FIELD INSPECTION
748,28.803006250000028,3,3,ENHANCED MONITORING
748,40.42099999999994,4,4,FIELD INSPECTION
748,4.790862499999936,2,3,ENHANCED MONITORING
748,65.47309166666662,4,4,FIELD INSPECTION
754,20.650829166666664,3,3,ENHANCED MONITORING
754,17.255018750000005,3,3,ENHANCED MONITORING
754,70.21322500000001,5,5,REINFORCE / ALARM
754,110.16751666666669,5,5,REINFORCE / ALARM
754,115.58640625000002,5,5,REINFORCE / ALARM
754,40.971918750000015,4,4,FIELD INSPECTION
754,4.1060187500000005,2,3,ENHANCED MONITORING
754,10.303093750000002,3,3,ENHANCED MONITORING
754,15.396302083333325,3,3,ENHANCED MONITORING
754,10.852997916666668,3,3,ENHANCED MONITORING
754,5.0150854166666745,2,3,ENHANCED MONITORING
754,17.589831250000007,3,3,ENHANCED MONITORING
754,10.89865416666668,3,3,ENHANCED MONITORING
754,14.645510416666669,3,3,ENHANCED MONITORING
754,23.176127083333327,3,3,ENHANCED MONITORING
754,32.44637500000001,4,4,FIELD INSPECTION
754,46.532849999999996,4,4,FIELD INSPECTION
754,43.119791666666664,4,4,FIELD INSPECTION
754,44.73602291666666,4,4,FIELD INSPECTION
754,43.01224583333334,4,4,FIELD INSPECTION
754,30.185376041666668,4,3,ENHANCED MONITORING
754,51.317117708333335,4,4,FIELD INSPECTION
754,6.070759374999999,2,3,ENHANCED MONITORING
754,18.8042875,3,3,ENHANCED MONITORING
754,51.67272916666666,4,4,FIELD INSPECTION
754,26.579039583333337,3,3,ENHANCED MONITORING
754,54.56733541666667,4,4,FIELD INSPECTION
754,41.68821458333334,4,4,FIELD INSPECTION
754,22.286337500000002,3,3,ENHANCED MONITORING
754,11.899033333333321,3,3,ENHANCED MONITORING
754,49.433543750000005,4,4,FIELD INSPECTION
